code,year,age,total,exposure
EST,2009,14,2,6357.71
EST,2009,15,11,6574.28
EST,2009,16,58,7465.03
EST,2009,17,129,8050.1
EST,2009,18,223,8700.7
EST,2009,19,430,9673.92
EST,2009,20,560,9920.15
EST,2009,21,583,10016.97
EST,2009,22,649,9736.09
EST,2009,23,701,9463.31
EST,2009,24,832,9613.73
EST,2009,25,1023,9621.92
EST,2009,26,1051,9461.99
EST,2009,27,1043,9208.66
EST,2009,28,1098,9110.7
EST,2009,29,978,8956.34
EST,2009,30,908,8932.11
EST,2009,31,859,8946.67
EST,2009,32,774,9058.73
EST,2009,33,699,9110.68
EST,2009,34,610,9109.9
EST,2009,35,576,9111.44
EST,2009,36,486,9143.82
EST,2009,37,404,9490.07
EST,2009,38,352,9463.7
EST,2009,39,282,9480.21
EST,2009,40,186,9121.03
EST,2009,41,115,8749.85
EST,2009,42,73,8602.12
EST,2009,43,36,8678.54
EST,2009,44,15,9096.66
EST,2009,45,11,9182.57
EST,2009,46,2,9365.19
EST,2009,47,1,9988.78
EST,2009,48,1,10110.38
EST,2009,49,1,10119.36
EST,2009,50,0,10065.52
EST,2009,51,0,9831.54
EST,2009,52,0,9762.03
EST,2009,53,0,10056.33
EST,2009,54,0,10127.45
EST,2009,55,0,9576.36
EST,2010,12,0,5621.21
EST,2010,13,0,5922.79
EST,2010,14,0,6180.51
EST,2010,15,15,6342.87
EST,2010,16,47,6564.41
EST,2010,17,110,7454.9
EST,2010,18,185,8030.23
EST,2010,19,294,8685.02
EST,2010,20,434,9653.33
EST,2010,21,526,9885.02
EST,2010,22,604,9991.52
EST,2010,23,717,9715.85
EST,2010,24,891,9418.18
EST,2010,25,986,9533.2
EST,2010,26,1078,9527.06
EST,2010,27,1065,9381.33
EST,2010,28,1115,9143.44
EST,2010,29,998,9040.58
EST,2010,30,954,8891.56
EST,2010,31,915,8862.09
EST,2010,32,861,8886.61
EST,2010,33,757,8989.07
EST,2010,34,634,9055.17
EST,2010,35,597,9059.91
EST,2010,36,539,9051.47
EST,2010,37,401,9098.85
EST,2010,38,320,9445.01
EST,2010,39,298,9413.97
EST,2010,40,208,9429.53
EST,2010,41,135,9051.27
EST,2010,42,76,8699.95
EST,2010,43,30,8562.14
EST,2010,44,24,8634.07
EST,2010,45,7,9036.02
EST,2010,46,2,9132.29
EST,2010,47,1,9310.27
EST,2010,48,1,9922.75
EST,2010,49,0,10060.4
EST,2010,50,0,10049.42
EST,2010,51,0,9999.93
EST,2010,52,0,9771.56
EST,2010,53,0,9702.77
EST,2010,54,0,9997.03
EST,2010,55,0,10076.27
EST,2011,12,0,5679.62
EST,2011,13,0,5590.44
EST,2011,14,1,5903.56
EST,2011,15,10,6151.97
EST,2011,16,39,6330.32
EST,2011,17,112,6541.68
EST,2011,18,151,7431.49
EST,2011,19,248,7997.34
EST,2011,20,372,8649.78
EST,2011,21,440,9597.41
EST,2011,22,569,9823.39
EST,2011,23,640,9926.97
EST,2011,24,764,9639.31
EST,2011,25,832,9313.39
EST,2011,26,855,9445.22
EST,2011,27,1015,9430.35
EST,2011,28,990,9296.39
EST,2011,29,1015,9070.34
EST,2011,30,984,8961.37
EST,2011,31,897,8824.38
EST,2011,32,756,8785.47
EST,2011,33,749,8812.69
EST,2011,34,668,8935.7
EST,2011,35,577,8998.9
EST,2011,36,495,8997.37
EST,2011,37,402,8997.92
EST,2011,38,340,9055.41
EST,2011,39,282,9389.62
EST,2011,40,205,9356.85
EST,2011,41,117,9381.45
EST,2011,42,74,9001.31
EST,2011,43,39,8647.29
EST,2011,44,25,8528.8
EST,2011,45,14,8570.78
EST,2011,46,2,8983.02
EST,2011,47,0,9071.31
EST,2011,48,0,9248.2
EST,2011,49,0,9876.35
EST,2011,50,0,9986.8
EST,2011,51,0,9985.3
EST,2011,52,0,9931.74
EST,2011,53,0,9716.92
EST,2011,54,0,9665.84
EST,2011,55,0,9929.35
EST,2012,12,0,5893.2
EST,2012,13,0,5649.09
EST,2012,14,1,5561.16
EST,2012,15,7,5874.56
EST,2012,16,30,6132.32
EST,2012,17,84,6303.58
EST,2012,18,149,6525.29
EST,2012,19,223,7399.8
EST,2012,20,332,7954.51
EST,2012,21,389,8601.79
EST,2012,22,500,9526.82
EST,2012,23,646,9742.2
EST,2012,24,723,9838.76
EST,2012,25,820,9552.93
EST,2012,26,844,9238.62
EST,2012,27,1001,9373.96
EST,2012,28,982,9362.9
EST,2012,29,930,9231.29
EST,2012,30,920,9003.01
EST,2012,31,826,8905.35
EST,2012,32,747,8759.36
EST,2012,33,686,8725.22
EST,2012,34,611,8774.25
EST,2012,35,553,8886.22
EST,2012,36,484,8941.99
EST,2012,37,409,8953.69
EST,2012,38,340,8954.53
EST,2012,39,283,9007.43
EST,2012,40,194,9332.82
EST,2012,41,152,9312.33
EST,2012,42,91,9331.55
EST,2012,43,51,8942.47
EST,2012,44,26,8605.05
EST,2012,45,12,8470.31
EST,2012,46,3,8527.71
EST,2012,47,2,8927.48
EST,2012,48,3,9024.32
EST,2012,49,2,9209.16
EST,2012,50,0,9805.55
EST,2012,51,0,9934.69
EST,2012,52,0,9920.87
EST,2012,53,0,9882.21
EST,2012,54,0,9671.36
EST,2012,55,0,9607.3
EST,2013,12,0,5890.03
EST,2013,13,0,5862.5
EST,2013,14,1,5619.05
EST,2013,15,10,5545.74
EST,2013,16,39,5851.61
EST,2013,17,90,6122.05
EST,2013,18,147,6302.26
EST,2013,19,211,6507.4
EST,2013,20,305,7373.31
EST,2013,21,352,7931.69
EST,2013,22,443,8558.36
EST,2013,23,603,9465.67
EST,2013,24,662,9659.7
EST,2013,25,781,9775.54
EST,2013,26,864,9507.27
EST,2013,27,923,9192.8
EST,2013,28,930,9317.16
EST,2013,29,917,9298.88
EST,2013,30,900,9189.19
EST,2013,31,766,8956.98
EST,2013,32,740,8866.35
EST,2013,33,633,8715.54
EST,2013,34,620,8689.25
EST,2013,35,588,8744.44
EST,2013,36,502,8837.45
EST,2013,37,436,8916.58
EST,2013,38,332,8921.89
EST,2013,39,267,8910.89
EST,2013,40,190,8963.5
EST,2013,41,121,9282.16
EST,2013,42,84,9257.96
EST,2013,43,35,9279.67
EST,2013,44,20,8884.49
EST,2013,45,10,8552.28
EST,2013,46,6,8430.86
EST,2013,47,1,8480.13
EST,2013,48,1,8882.9
EST,2013,49,1,8977.81
EST,2013,50,0,9155.76
EST,2013,51,0,9760.47
EST,2013,52,0,9880.9
EST,2013,53,0,9869.27
EST,2013,54,0,9821.4
EST,2013,55,0,9615.55
EST,2014,12,0,5980.38
EST,2014,13,0,5867.8
EST,2014,14,1,5838.98
EST,2014,15,10,5609.13
EST,2014,16,39,5534.54
EST,2014,17,65,5850.12
EST,2014,18,137,6126.54
EST,2014,19,208,6291.25
EST,2014,20,268,6496.93
EST,2014,21,323,7361.07
EST,2014,22,405,7897.8
EST,2014,23,522,8514.27
EST,2014,24,638,9402.89
EST,2014,25,820,9621.97
EST,2014,26,905,9759.02
EST,2014,27,927,9466.68
EST,2014,28,928,9147.27
EST,2014,29,930,9276.15
EST,2014,30,930,9277.2
EST,2014,31,867,9151.14
EST,2014,32,740,8944.15
EST,2014,33,663,8835.42
EST,2014,34,603,8690.74
EST,2014,35,555,8667.75
EST,2014,36,526,8712.79
EST,2014,37,408,8818.57
EST,2014,38,318,8900.24
EST,2014,39,277,8889.82
EST,2014,40,211,8890.16
EST,2014,41,145,8924.91
EST,2014,42,85,9238.42
EST,2014,43,46,9221.54
EST,2014,44,27,9235.18
EST,2014,45,17,8846.69
EST,2014,46,5,8522.01
EST,2014,47,2,8390.01
EST,2014,48,0,8443.05
EST,2014,49,0,8845.59
EST,2014,50,0,8935.42
EST,2014,51,0,9106.55
EST,2014,52,0,9710.43
EST,2014,53,0,9829.38
EST,2014,54,0,9815.73
EST,2014,55,0,9771.07
FIN,1939,12,0,33236.13
FIN,1939,13,0,33971.83
FIN,1939,14,1.01,33758.49
FIN,1939,15,9.03,34631.34
FIN,1939,16,59.21,34081.31
FIN,1939,17,284.01,34426.64
FIN,1939,18,903.21,35036.54
FIN,1939,19,1586.64,32470.51
FIN,1939,20,2138.61,27738.2
FIN,1939,21,3239.53,31665.48
FIN,1939,22,3670.05,31169.36
FIN,1939,23,4029.33,30592.46
FIN,1939,24,4443.81,32328.2
FIN,1939,25,4668.61,32652.32
FIN,1939,26,4622.44,33105.66
FIN,1939,27,4751.9,33608.19
FIN,1939,28,4709.75,33496.09
FIN,1939,29,4479.94,33298.23
FIN,1939,30,4304.3,33250.46
FIN,1939,31,3840.66,32671.34
FIN,1939,32,3633.92,32063.64
FIN,1939,33,3196.37,30323.72
FIN,1939,34,2950.5,29761.12
FIN,1939,35,2729.71,28816.92
FIN,1939,36,2323.27,27357.71
FIN,1939,37,2277.1,27536.07
FIN,1939,38,2016.17,26713.08
FIN,1939,39,1812.45,26424.96
FIN,1939,40,1591.66,25938.55
FIN,1939,41,1220.34,24858.47
FIN,1939,42,933.32,23688.43
FIN,1939,43,709.52,23415.22
FIN,1939,44,513.83,22487.15
FIN,1939,45,273.98,20985.47
FIN,1939,46,135.48,20305.75
FIN,1939,47,54.2,20793
FIN,1939,48,27.1,20385.02
FIN,1939,49,12.05,19431.26
FIN,1939,50,4.02,19706.04
FIN,1939,51,3.01,20099.44
FIN,1939,52,3.01,19742.02
FIN,1939,53,0,18651.8
FIN,1939,54,0,18092.54
FIN,1939,55,1,17859.64
FIN,1940,12,0,33575.92
FIN,1940,13,0,33021.78
FIN,1940,14,0,33750.34
FIN,1940,15,9.03,33518.48
FIN,1940,16,52.15,34604.58
FIN,1940,17,235.68,34036.01
FIN,1940,18,697.02,34354.11
FIN,1940,19,1556.49,34974.57
FIN,1940,20,2069.97,32379.98
FIN,1940,21,2292.61,27558.73
FIN,1940,22,3098.94,31490.07
FIN,1940,23,3281.47,30977.36
FIN,1940,24,3439.93,30420.61
FIN,1940,25,3846.1,32121.88
FIN,1940,26,3814.01,32427.26
FIN,1940,27,3843.09,32883.01
FIN,1940,28,3722.74,33394.08
FIN,1940,29,3618.44,33277.18
FIN,1940,30,3543.22,33082.63
FIN,1940,31,3279.46,33110.8
FIN,1940,32,3063.84,32511.16
FIN,1940,33,2886.33,31926.45
FIN,1940,34,2572.42,30189.63
FIN,1940,35,2406.94,29623.91
FIN,1940,36,2172.27,28620.49
FIN,1940,37,1814.24,27153.28
FIN,1940,38,1758.07,27363.73
FIN,1940,39,1628.7,26509.55
FIN,1940,40,1415.08,26228.18
FIN,1940,41,1178.4,25858
FIN,1940,42,889.57,24771.11
FIN,1940,43,696.01,23615.73
FIN,1940,44,439.27,23343.95
FIN,1940,45,278.81,22378.02
FIN,1940,46,136.39,20796.2
FIN,1940,47,62.18,20146.42
FIN,1940,48,28.08,20623.43
FIN,1940,49,7.02,20198.6
FIN,1940,50,7.02,19240.64
FIN,1940,51,5.01,19424.21
FIN,1940,52,1,19787.46
FIN,1940,53,2.01,19425.36
FIN,1940,54,0,18332.17
FIN,1940,55,0,17766.31
FIN,1941,12,0,34195.19
FIN,1941,13,0,33399.04
FIN,1941,14,0,32851.72
FIN,1941,15,6.01,33550.39
FIN,1941,16,32.04,33436.76
FIN,1941,17,207.28,34492.51
FIN,1941,18,641.86,33882.5
FIN,1941,19,1391.86,34174.12
FIN,1941,20,2641.54,34804.17
FIN,1941,21,3340.48,32140.24
FIN,1941,22,3495.68,27374.03
FIN,1941,23,4614.18,31274.05
FIN,1941,24,4846.49,30776.26
FIN,1941,25,5125.87,30196.25
FIN,1941,26,5339.15,31891.34
FIN,1941,27,5424.27,32225.87
FIN,1941,28,5343.16,32684.18
FIN,1941,29,5452.31,33177.4
FIN,1941,30,5228.01,33075.99
FIN,1941,31,4705.31,32904.25
FIN,1941,32,4520.06,32912.87
FIN,1941,33,3960.31,32312.16
FIN,1941,34,3760.04,31741.25
FIN,1941,35,3360.5,30018.46
FIN,1941,36,3007.03,29421.04
FIN,1941,37,2648.55,28424.55
FIN,1941,38,2288.07,26968.73
FIN,1941,39,1927.58,27150.11
FIN,1941,40,1810.43,26312.67
FIN,1941,41,1341.8,26098.57
FIN,1941,42,1128.51,25731.17
FIN,1941,43,824.1,24641.33
FIN,1941,44,528.71,23471.83
FIN,1941,45,323.43,23163.83
FIN,1941,46,169.23,22187
FIN,1941,47,78.1,20632.83
FIN,1941,48,34.04,19955.67
FIN,1941,49,7.01,20456.17
FIN,1941,50,9.01,20011.33
FIN,1941,51,1,19022.5
FIN,1941,52,1,19177.33
FIN,1941,53,0,19563
FIN,1941,54,1,19152
FIN,1941,55,0,18067.67
FIN,1942,12,0,33788.69
FIN,1942,13,0,34169.35
FIN,1942,14,0,33358.55
FIN,1942,15,7,32789.78
FIN,1942,16,31.03,33462.3
FIN,1942,17,154.11,33320.78
FIN,1942,18,481.37,34337.26
FIN,1942,19,952.73,33692.39
FIN,1942,20,1692.29,33969.8
FIN,1942,21,2459.88,34575.55
FIN,1942,22,2697.05,31923.86
FIN,1942,23,2521.92,27172.26
FIN,1942,24,3160.41,31060.53
FIN,1942,25,3212.44,30536.98
FIN,1942,26,3305.52,29972.5
FIN,1942,27,3399.59,31677.28
FIN,1942,28,3474.64,32013.55
FIN,1942,29,3387.58,32478.03
FIN,1942,30,3378.57,32982.58
FIN,1942,31,3334.54,32877.62
FIN,1942,32,3192.44,32711.77
FIN,1942,33,2847.17,32692.66
FIN,1942,34,2661.03,32105.1
FIN,1942,35,2525.92,31533.17
FIN,1942,36,2266.73,29814.98
FIN,1942,37,2012.53,29216.3
FIN,1942,38,1841.4,28231.33
FIN,1942,39,1494.14,26771.1
FIN,1942,40,1433.09,26955.26
FIN,1942,41,1198.91,26130.01
FIN,1942,42,872.66,25920.51
FIN,1942,43,646.49,25549.17
FIN,1942,44,440.33,24434.5
FIN,1942,45,306.23,23226.33
FIN,1942,46,150.11,22932.5
FIN,1942,47,72.05,21976.67
FIN,1942,48,34.03,20417.17
FIN,1942,49,14.01,19756
FIN,1942,50,5.01,20280
FIN,1942,51,3,19822.83
FIN,1942,52,1,18821.5
FIN,1942,53,1,18990.33
FIN,1942,54,2,19358.67
FIN,1942,55,0,18920.17
FIN,1943,12,0,33015.6
FIN,1943,13,0,33780.48
FIN,1943,14,1,34122.81
FIN,1943,15,8,33288.47
FIN,1943,16,32.02,32704.35
FIN,1943,17,156.1,33355.77
FIN,1943,18,409.27,33203.78
FIN,1943,19,962.63,34206.07
FIN,1943,20,1626.07,33526.4
FIN,1943,21,2426.59,33771.77
FIN,1943,22,3334.19,34393.34
FIN,1943,23,3664.41,31720.5
FIN,1943,24,3334.19,26981.42
FIN,1943,25,4090.69,30867.67
FIN,1943,26,3963.61,30330.87
FIN,1943,27,3963.6,29773.32
FIN,1943,28,4211.77,31470.5
FIN,1943,29,4204.76,31818.55
FIN,1943,30,4188.75,32305.34
FIN,1943,31,4114.7,32786.49
FIN,1943,32,4096.69,32706.21
FIN,1943,33,3788.49,32514.44
FIN,1943,34,3603.37,32501.48
FIN,1943,35,3354.21,31886.77
FIN,1943,36,3148.07,31322.53
FIN,1943,37,2808.84,29624.76
FIN,1943,38,2422.59,29031.26
FIN,1943,39,1994.31,28048.35
FIN,1943,40,1734.14,26574.96
FIN,1943,41,1388.92,26774.61
FIN,1943,42,1159.77,25933.57
FIN,1943,43,816.54,25734.2
FIN,1943,44,512.34,25349.67
FIN,1943,45,301.2,24213.33
FIN,1943,46,155.1,22990.33
FIN,1943,47,78.06,22706.5
FIN,1943,48,27.02,21758.67
FIN,1943,49,15.01,20198
FIN,1943,50,5,19557.33
FIN,1943,51,3,20083.67
FIN,1943,52,4,19631
FIN,1943,53,3.01,18603.67
FIN,1943,54,0,18790.33
FIN,1943,55,0,19142.5
FIN,1944,12,0,31569.89
FIN,1944,13,0,33015.74
FIN,1944,14,1.01,33737.08
FIN,1944,15,8.03,34059.85
FIN,1944,16,45.17,33191.45
FIN,1944,17,152.57,32595.48
FIN,1944,18,502.88,33237.13
FIN,1944,19,1081.02,33072.7
FIN,1944,20,1968.33,34052.22
FIN,1944,21,2885.75,33351.32
FIN,1944,22,3625.5,33579.43
FIN,1944,23,4333.14,34180.34
FIN,1944,24,4335.15,31491.44
FIN,1944,25,3810.2,26811.93
FIN,1944,26,4333.14,30660.71
FIN,1944,27,4345.19,30132.08
FIN,1944,28,4137.42,29574.42
FIN,1944,29,4293,31275.15
FIN,1944,30,4225.74,31639.16
FIN,1944,31,4107.3,32110.89
FIN,1944,32,4129.39,32613.4
FIN,1944,33,3857.37,32511.83
FIN,1944,34,3618.48,32329.87
FIN,1944,35,3274.2,32304.05
FIN,1944,36,3037.32,31676.13
FIN,1944,37,2764.3,31133.87
FIN,1944,38,2374.85,29446.74
FIN,1944,39,2083.77,28854.32
FIN,1944,40,1757.55,27852.22
FIN,1944,41,1293.82,26388.04
FIN,1944,42,1093.07,26563.33
FIN,1944,43,784.92,25749.73
FIN,1944,44,555.07,25537.09
FIN,1944,45,339.26,25153.67
FIN,1944,46,167.62,23982
FIN,1944,47,63.24,22767.67
FIN,1944,48,34.13,22471
FIN,1944,49,20.08,21534.17
FIN,1944,50,5.01,19970.5
FIN,1944,51,2.01,19337.17
FIN,1944,52,0,19881.67
FIN,1944,53,0,19405
FIN,1944,54,0,18372
FIN,1944,55,0,18572.17
FIN,1945,12,0,30179.04
FIN,1945,13,0,31576.43
FIN,1945,14,1,32971.58
FIN,1945,15,6.02,33693.11
FIN,1945,16,35.1,33975.44
FIN,1945,17,164.46,33076.46
FIN,1945,18,576.6,32480.27
FIN,1945,19,1411.91,33080
FIN,1945,20,2477.86,32919.78
FIN,1945,21,3630.04,33876.91
FIN,1945,22,4489.42,33149.12
FIN,1945,23,5520.28,33361.49
FIN,1945,24,5931.42,33948.43
FIN,1945,25,6004.62,31274.12
FIN,1945,26,4728.09,26616.33
FIN,1945,27,5437.05,30463.04
FIN,1945,28,5220.45,29911.05
FIN,1945,29,5059,29380.21
FIN,1945,30,5096.1,31069.47
FIN,1945,31,4846.41,31446.24
FIN,1945,32,4678.95,31938
FIN,1945,33,4497.44,32420.85
FIN,1945,34,4098.34,32317.77
FIN,1945,35,3808.54,32144.61
FIN,1945,36,3512.72,32109.98
FIN,1945,37,3050.44,31472.34
FIN,1945,38,2661.37,30936.02
FIN,1945,39,2319.42,29268.03
FIN,1945,40,1964.44,28669.13
FIN,1945,41,1488.12,27656.11
FIN,1945,42,1098.03,26191.56
FIN,1945,43,776.15,26373.67
FIN,1945,44,553.54,25549.6
FIN,1945,45,325.9,25364.04
FIN,1945,46,148.41,24943.33
FIN,1945,47,75.2,23761.5
FIN,1945,48,40.11,22525.67
FIN,1945,49,7.02,22225.67
FIN,1945,50,6.02,21302.5
FIN,1945,51,4.02,19731.5
FIN,1945,52,3.84,19103.5
FIN,1945,53,2.57,19653.17
FIN,1945,54,1.12,19166.67
FIN,1945,55,0.5,18131.33
FIN,1946,12,0,30164.02
FIN,1946,13,0,30169.78
FIN,1946,14,0,31552.97
FIN,1946,15,6.01,32949.02
FIN,1946,16,67.15,33645.93
FIN,1946,17,313.7,33899.64
FIN,1946,18,998.25,32960.05
FIN,1946,19,2112.76,32339.08
FIN,1946,20,3371.6,32928.67
FIN,1946,21,4632.44,32759.09
FIN,1946,22,5472.33,33676.15
FIN,1946,23,5997.51,32953.04
FIN,1946,24,6412.45,33152.47
FIN,1946,25,6938.64,33728.02
FIN,1946,26,6036.6,31069.31
FIN,1946,27,5039.36,26437.35
FIN,1946,28,5605.63,30248.77
FIN,1946,29,5286.91,29707.37
FIN,1946,30,5073.43,29181.52
FIN,1946,31,5116.53,30876.03
FIN,1946,32,4861.95,31259.87
FIN,1946,33,4586.34,31760.85
FIN,1946,34,4374.85,32249.39
FIN,1946,35,4202.47,32132.15
FIN,1946,36,3855.69,31973.67
FIN,1946,37,3305.45,31926.57
FIN,1946,38,2918.58,31255.15
FIN,1946,39,2545.73,30749.6
FIN,1946,40,2068.66,29085.62
FIN,1946,41,1604.61,28477.26
FIN,1946,42,1206.72,27463.43
FIN,1946,43,829.87,26003.77
FIN,1946,44,588.33,26185.74
FIN,1946,45,340.77,25368.35
FIN,1946,46,170.38,25181.53
FIN,1946,47,80.18,24748.83
FIN,1946,48,34.08,23545.67
FIN,1946,49,7.02,22284.83
FIN,1946,50,6.02,21986.5
FIN,1946,51,2,21061
FIN,1946,52,1.78,19486.83
FIN,1946,53,1.2,18856.83
FIN,1946,54,0.66,19413.17
FIN,1946,55,0.37,18922.33
FIN,1947,12,0,31305.93
FIN,1947,13,0,30115.88
FIN,1947,14,1.01,30131.33
FIN,1947,15,9.02,31536.88
FIN,1947,16,74.2,32911.66
FIN,1947,17,404.09,33581.69
FIN,1947,18,1266.41,33781.19
FIN,1947,19,2425.52,32820.23
FIN,1947,20,3705.97,32179.57
FIN,1947,21,4850.05,32746.61
FIN,1947,22,5733.42,32567.05
FIN,1947,23,6501.49,33477.14
FIN,1947,24,6609.78,32732.7
FIN,1947,25,6856.44,32915.54
FIN,1947,26,6986.79,33508.32
FIN,1947,27,6239.79,30844.33
FIN,1947,28,4918.23,26226.09
FIN,1947,29,5396.52,30035.81
FIN,1947,30,5159.88,29499.17
FIN,1947,31,4654.52,28985.81
FIN,1947,32,4602.38,30657.56
FIN,1947,33,4344.69,31069.76
FIN,1947,34,4152.17,31594.42
FIN,1947,35,3934.58,32065.57
FIN,1947,36,3715,31936.15
FIN,1947,37,3362.04,31790.72
FIN,1947,38,2953.95,31713.71
FIN,1947,39,2485.68,31047.01
FIN,1947,40,2085.61,30544.64
FIN,1947,41,1481.99,28887.26
FIN,1947,42,1241.34,28288.05
FIN,1947,43,858.31,27265.75
FIN,1947,44,519.4,25819.33
FIN,1947,45,309.83,25989.24
FIN,1947,46,188.51,25163.67
FIN,1947,47,81.22,24994.79
FIN,1947,48,37.1,24552
FIN,1947,49,8.02,23319.5
FIN,1947,50,4.01,22044.5
FIN,1947,51,1,21737.5
FIN,1947,52,3,20811.83
FIN,1947,53,2.9,19206.83
FIN,1947,54,1.43,18591.33
FIN,1947,55,0.69,19139.83
FIN,1948,12,0,31464.46
FIN,1948,13,1,31227.81
FIN,1948,14,3.01,30049.93
FIN,1948,15,10.03,30082.35
FIN,1948,16,88.2,31503.5
FIN,1948,17,456.03,32826.46
FIN,1948,18,1261.84,33473.27
FIN,1948,19,2572.81,33638.26
FIN,1948,20,3835.65,32634.63
FIN,1948,21,4771.77,31974.48
FIN,1948,22,5859.22,32535.25
FIN,1948,23,6198.98,32353.05
FIN,1948,24,6734.19,33239.12
FIN,1948,25,6670.05,32486.89
FIN,1948,26,6630.96,32669.54
FIN,1948,27,6623.93,33264.6
FIN,1948,28,5906.31,30597.3
FIN,1948,29,4538.23,26003.91
FIN,1948,30,5141.59,29812.53
FIN,1948,31,4696.6,29285.7
FIN,1948,32,4346.81,28767.31
FIN,1948,33,4363.84,30442.52
FIN,1948,34,4141.34,30876.08
FIN,1948,35,3702.35,31393.27
FIN,1948,36,3549,31861.42
FIN,1948,37,3328.51,31737.36
FIN,1948,38,2780.27,31593.97
FIN,1948,39,2536.72,31509.31
FIN,1948,40,2063.66,30826.49
FIN,1948,41,1664.75,30325.68
FIN,1948,42,1222.76,28693.78
FIN,1948,43,867.96,28093.27
FIN,1948,44,571.29,27066.59
FIN,1948,45,317.71,25622.98
FIN,1948,46,155.36,25769.7
FIN,1948,47,83.19,24959.61
FIN,1948,48,35.08,24811.16
FIN,1948,49,12.03,24359
FIN,1948,50,9.02,23109.5
FIN,1948,51,4.01,21797.67
FIN,1948,52,1.58,21494.83
FIN,1948,53,0.81,20537.5
FIN,1948,54,0.38,18925.17
FIN,1948,55,0.23,18325.67
FIN,1949,12,0,31329.7
FIN,1949,13,0,31384.1
FIN,1949,14,2,31166.29
FIN,1949,15,14.02,29995.97
FIN,1949,16,97.12,30041.94
FIN,1949,17,476.61,31450.53
FIN,1949,18,1291.65,32739.85
FIN,1949,19,2484.17,33350.52
FIN,1949,20,3908.98,33478.92
FIN,1949,21,4811.14,32457.97
FIN,1949,22,5405.89,31786.28
FIN,1949,23,6022.68,32330.5
FIN,1949,24,6286.02,32160.66
FIN,1949,25,6393.15,33018.93
FIN,1949,26,6130.81,32262.82
FIN,1949,27,6034.7,32438.42
FIN,1949,28,6068.74,33047.18
FIN,1949,29,5290.74,30363.56
FIN,1949,30,4147.28,25791.69
FIN,1949,31,4551.8,29602.94
FIN,1949,32,4119.25,29077.03
FIN,1949,33,3888.96,28575.25
FIN,1949,34,3853.91,30237.04
FIN,1949,35,3547.53,30666.07
FIN,1949,36,3369.29,31209.32
FIN,1949,37,3075.92,31681.63
FIN,1949,38,2806.58,31538.73
FIN,1949,39,2530.22,31418.42
FIN,1949,40,2003.56,31312.2
FIN,1949,41,1599.04,30614.26
FIN,1949,42,1259.61,30118.93
FIN,1949,43,856.09,28511.56
FIN,1949,44,563.72,27913.77
FIN,1949,45,324.42,26869.06
FIN,1949,46,158.2,25419.93
FIN,1949,47,71.09,25571.01
FIN,1949,48,45.06,24773.7
FIN,1949,49,17.02,24613.5
FIN,1949,50,3,24162.83
FIN,1949,51,2,22869.83
FIN,1949,52,1.37,21567.83
FIN,1949,53,0.89,21244.67
FIN,1949,54,0.47,20262.5
FIN,1949,55,0.26,18635.17
FIN,1950,12,0,33164.22
FIN,1950,13,2.01,31291.7
FIN,1950,14,4,31346.4
FIN,1950,15,14.02,31129.59
FIN,1950,16,91.1,29917.48
FIN,1950,17,424.46,29938.87
FIN,1950,18,1243.35,31301.34
FIN,1950,19,2427.62,32540.45
FIN,1950,20,3702,33134.18
FIN,1950,21,4615.99,33246.26
FIN,1950,22,5324.75,32213.19
FIN,1950,23,5491.93,31549.23
FIN,1950,24,5926.41,32097.8
FIN,1950,25,5877.35,31928.74
FIN,1950,26,5947.43,32784.33
FIN,1950,27,5626.08,32009.53
FIN,1950,28,5623.08,32175.5
FIN,1950,29,5325.76,32806.14
FIN,1950,30,4719.1,30103.22
FIN,1950,31,3693.99,25582.33
FIN,1950,32,3986.31,29377.25
FIN,1950,33,3622.91,28870.08
FIN,1950,34,3333.6,28371.81
FIN,1950,35,3435.71,30014.66
FIN,1950,36,3139.39,30462.05
FIN,1950,37,2830.06,31034.68
FIN,1950,38,2626.84,31494.98
FIN,1950,39,2309.5,31361.9
FIN,1950,40,2042.21,31237.92
FIN,1950,41,1566.7,31135.03
FIN,1950,42,1160.26,30402.16
FIN,1950,43,821.89,29918.37
FIN,1950,44,509.55,28334.96
FIN,1950,45,288.31,27737.07
FIN,1950,46,185.2,26671.45
FIN,1950,47,56.06,25248.03
FIN,1950,48,41.05,25387.08
FIN,1950,49,19.02,24563.46
FIN,1950,50,4,24407.94
FIN,1950,51,2.01,23924.33
FIN,1950,52,1.8,22629
FIN,1950,53,1.22,21314.83
FIN,1950,54,0.64,20982.67
FIN,1950,55,0.35,19966
FIN,1951,12,0,34312.23
FIN,1951,13,0,33111.21
FIN,1951,14,3.01,31237.82
FIN,1951,15,15.01,31278.43
FIN,1951,16,82.01,30985.44
FIN,1951,17,353.05,29698.59
FIN,1951,18,1171.17,29673.17
FIN,1951,19,2171.33,30967.63
FIN,1951,20,3534.53,32196.09
FIN,1951,21,4447.67,32797.37
FIN,1951,22,5268.79,32896.05
FIN,1951,23,5375.8,31898.53
FIN,1951,24,5508.83,31246.88
FIN,1951,25,5726.86,31815.7
FIN,1951,26,5528.83,31647.79
FIN,1951,27,5608.84,32502.68
FIN,1951,28,5071.77,31705.31
FIN,1951,29,4887.73,31883.41
FIN,1951,30,4851.73,32547.88
FIN,1951,31,4275.64,29846.76
FIN,1951,32,3287.49,25384.36
FIN,1951,33,3445.52,29150.9
FIN,1951,34,3265.49,28651.91
